latency,cdf
8.2640,3.051850947599719e-05
8.2660,6.103701895199438e-05
8.2830,9.155552842799158e-05
8.2890,0.00012207403790398877
8.2990,0.00015259254737998596
8.3020,0.00018311105685598315
8.3050,0.00021362956633198035
8.3080,0.00027466658528397473
8.3090,0.0003051850947599719
8.3170,0.0003357036042359691
8.3180,0.0003662221137119663
8.3190,0.0003967406231879635
8.3340,0.0004272591326639607
8.3360,0.0004577776421399579
8.3440,0.0005188146610919523
8.3610,0.0005493331705679495
8.3660,0.0005798516800439467
8.3770,0.000640888698995941
8.3780,0.0006714072084719382
8.3790,0.0007019257179479354
8.3800,0.0007324442274239326
8.3820,0.0007629627368999298
8.3870,0.000793481246375927
8.3890,0.0008239997558519242
8.3900,0.0008545182653279214
8.3940,0.0008850367748039186
8.3960,0.000946073793755913
8.3980,0.0009765923032319102
8.3990,0.0011291848506118961
8.4000,0.0011597033600878933
8.4010,0.0012207403790398877
8.4020,0.001281777397991882
8.4030,0.0014038514358958708
8.4040,0.00173955504013184
8.4050,0.002227851191747795
8.4060,0.002563554795983764
8.4070,0.0028077028717917417
8.4080,0.0030823694570757164
8.4090,0.0033875545518356883
8.4100,0.0035706656086916715
8.4110,0.004028443250831629
8.4120,0.004333628345591601
8.4130,0.004730368968779565
8.4140,0.004943998535111545
8.4150,0.005706961272011475
8.4160,0.007141331217383343
8.4170,0.008575701162755212
8.4180,0.01120029297769097
8.4190,0.01434369945371868
8.4200,0.017853328043458357
8.4210,0.021576586199530016
8.4220,0.02545243690298166
8.4230,0.028992584002197334
8.4240,0.03216650898770104
8.4250,0.035920285653248694
8.4260,0.039979247413556324
8.4270,0.043885616626483964
8.4280,0.047578356273079624
8.4290,0.051484725486007264
8.4300,0.05587939085055086
8.4310,0.06012146366771447
8.4320,0.06552323984496597
8.4330,0.06933805352946562
8.4340,0.07431257057405316
8.4350,0.07882930997650074
8.4360,0.08532975249488815
8.4370,0.09448530533768731
8.4380,0.1054414502395703
8.4390,0.11825922421948912
8.4400,0.13116855372783592
8.4410,0.1423688467055269
8.4420,0.15237891781365398
8.4430,0.163060396130253
8.4440,0.17423017059846796
8.4450,0.18735312967314677
8.4460,0.19824823755607776
8.4470,0.2074648274178289
8.4480,0.2154301583910642
8.4490,0.22351756340220344
8.4500,0.2324900051881466
8.4510,0.24430066835535752
8.4520,0.2578203680532243
8.4530,0.2682271797845393
8.4540,0.2786034730063784
8.4550,0.2881557664723655
8.4560,0.3002716147343364
8.4570,0.315134128849147
8.4580,0.33002716147343364
8.4590,0.3455916013061922
8.4600,0.3596606341746269
8.4610,0.3708304086428419
8.4620,0.3819391460921049
8.4630,0.3903622547074801
8.4640,0.3980834376049074
8.4650,0.40589617603076267
8.4660,0.41306802575762197
8.4670,0.4194769127475814
8.4680,0.42643513290810875
8.4690,0.4335459456160161
8.4700,0.4412366100039674
8.4710,0.44947660756248664
8.4720,0.4572893459883419
8.4730,0.46470534379100925
8.4740,0.4720297860652486
8.4750,0.4795068208868679
8.4760,0.4879604480117191
8.4770,0.49742118594927826
8.4780,0.5084688863795892
8.4790,0.5192419202246162
8.4800,0.5279396954252754
8.4810,0.5345011749626148
8.4820,0.5408490249336222
8.4830,0.5457014679403058
8.4840,0.5507980590227973
8.4850,0.554795983764153
8.4860,0.5587328714865566
8.4870,0.5617542039246803
8.4880,0.5646534623249001
8.4890,0.5687124240852077
8.4900,0.5731986449781793
8.4910,0.5775933103427229
8.4920,0.5823236793115024
8.4930,0.5854060487685782
8.4940,0.5881832331308939
8.4950,0.5911435285500656
8.4960,0.5944090090639973
8.4970,0.5984984893337809
8.4980,0.6031067842646565
8.4990,0.6071047090060121
8.5000,0.6110415967284157
8.5010,0.6140934476760155
8.5020,0.6167790765099033
8.5030,0.618976409192175
8.5040,0.6208380382702109
8.5050,0.6226081118198187
8.5060,0.6242255928220466
8.5070,0.6258125553147984
8.5080,0.6276741843928343
8.5090,0.6290780358287301
8.5100,0.6305734427930539
8.5110,0.6325571459089938
8.5120,0.6341441084017456
8.5130,0.6358836634418775
8.5140,0.6373180333872493
8.5150,0.6390575884273813
8.5160,0.640919217505417
8.5170,0.6429334391308329
8.5180,0.6455275124362926
8.5190,0.6476027710806604
8.5200,0.6498611407818842
8.5210,0.6513870662556841
8.5220,0.6529740287484359
8.5230,0.6542863246559038
8.5240,0.6556596575823237
8.5250,0.6568803979613635
8.5260,0.6584368419446395
8.5270,0.6597796563615833
8.5280,0.6607257301553392
8.5290,0.661915952024903
8.5300,0.663197729422895
8.5310,0.6645710623493148
8.5320,0.6659138767662587
8.5330,0.6670735801263467
8.5340,0.6685995056001465
8.5350,0.6699118015076143
8.5360,0.6713461714529863
8.5370,0.673055207983642
8.5380,0.6753746147038179
8.5390,0.6769615771965697
8.5400,0.6801355021820734
8.5410,0.6819666127506333
8.5420,0.6837366863002411
8.5430,0.6852626117740409
8.5440,0.6874904629657888
8.5450,0.6894741660817286
8.5460,0.6908169804986725
8.5470,0.6928006836146122
8.5480,0.6940214239936522
8.5490,0.6965239417706839
8.5500,0.6981719412823878
8.5510,0.6998199407940916
8.5520,0.7019562364574115
8.5530,0.7035431989501633
8.5540,0.7055879390850551
8.5550,0.7076631977294229
8.5560,0.7104709006012146
8.5570,0.7124851222266304
8.5580,0.7158726767784661
8.5590,0.71797845393231
8.5600,0.7225257118442335
8.5610,0.7242042298654133
8.5620,0.7270119327372051
8.5630,0.729209265419477
8.5640,0.7314371166112247
8.5650,0.7331766716513566
8.5660,0.7350077822199164
8.5670,0.7376628925443282
8.5680,0.739005706961272
8.5690,0.7414777062288278
8.5700,0.7431257057405316
8.5710,0.7454756309701834
8.5720,0.7473067415387432
