latency,cdf
466.8150,0.0009765625
470.4630,0.001953125
471.1810,0.0029296875
471.2770,0.00390625
471.4450,0.0048828125
471.7720,0.005859375
472.7310,0.0068359375
473.0540,0.0078125
473.5680,0.0087890625
473.8020,0.009765625
474.6330,0.0107421875
474.6460,0.01171875
474.9700,0.0126953125
476.5360,0.013671875
476.7470,0.0146484375
476.8210,0.015625
479.3260,0.0166015625
479.4420,0.017578125
479.4950,0.0185546875
479.7560,0.01953125
480.0360,0.0205078125
480.0420,0.021484375
480.3610,0.0224609375
480.4140,0.0234375
480.8020,0.0244140625
480.9280,0.025390625
480.9330,0.0263671875
481.1240,0.02734375
481.4050,0.0283203125
481.4060,0.029296875
481.5030,0.0302734375
481.5060,0.03125
481.5630,0.0322265625
481.8380,0.033203125
482.1030,0.0341796875
482.1670,0.03515625
482.3000,0.0361328125
482.3970,0.037109375
482.4600,0.0380859375
482.4720,0.0390625
482.6220,0.0400390625
482.7890,0.041015625
482.8720,0.0419921875
482.8750,0.04296875
482.9680,0.0439453125
483.0770,0.044921875
483.1430,0.0458984375
483.2270,0.046875
483.3260,0.0478515625
483.4780,0.048828125
483.5680,0.0498046875
483.6300,0.05078125
483.6650,0.0517578125
483.6890,0.052734375
483.7350,0.0537109375
483.8390,0.0546875
483.8820,0.0556640625
483.9310,0.056640625
483.9440,0.0576171875
484.0020,0.05859375
484.0960,0.0595703125
484.1510,0.060546875
484.2470,0.0615234375
484.2500,0.0625
484.3040,0.0634765625
484.3660,0.064453125
484.4410,0.0654296875
484.5810,0.06640625
484.6080,0.0673828125
484.6120,0.068359375
484.6430,0.0693359375
484.6670,0.0703125
484.7520,0.0712890625
484.7780,0.072265625
484.7800,0.0732421875
485.1560,0.07421875
485.3460,0.0751953125
485.4460,0.076171875
485.5350,0.0771484375
485.7750,0.078125
485.9210,0.0791015625
485.9270,0.080078125
486.0510,0.0810546875
486.1420,0.08203125
486.8170,0.0830078125
486.8470,0.083984375
486.9460,0.0849609375
487.1000,0.0859375
487.1920,0.087890625
487.3660,0.0888671875
487.4630,0.08984375
487.8760,0.0908203125
487.8790,0.091796875
487.9700,0.0927734375
488.2300,0.09375
488.4040,0.0947265625
488.5150,0.095703125
488.5810,0.0966796875
488.8020,0.09765625
489.0890,0.0986328125
489.3840,0.099609375
489.4000,0.1005859375
489.4050,0.1015625
489.6620,0.1025390625
489.8060,0.103515625
490.2440,0.1044921875
490.3530,0.10546875
490.6590,0.1064453125
490.6610,0.107421875
491.2970,0.1083984375
491.4400,0.109375
491.5140,0.1103515625
491.6520,0.111328125
491.6570,0.1123046875
491.7760,0.11328125
491.7880,0.1142578125
491.8840,0.115234375
492.0400,0.1162109375
492.2860,0.1171875
492.7980,0.1181640625
492.9190,0.119140625
492.9950,0.1201171875
493.0250,0.12109375
493.1030,0.1220703125
493.1700,0.123046875
493.2310,0.1240234375
493.2810,0.125
493.2820,0.1259765625
493.3560,0.126953125
493.3670,0.1279296875
493.4060,0.12890625
493.4280,0.1298828125
493.5250,0.130859375
493.5840,0.1318359375
493.6330,0.1328125
493.6360,0.1337890625
493.7030,0.134765625
493.7280,0.1357421875
493.7770,0.13671875
493.8380,0.1376953125
493.9000,0.138671875
493.9040,0.1396484375
493.9410,0.140625
494.0060,0.1416015625
494.0190,0.142578125
494.0340,0.1435546875
494.1500,0.14453125
494.1530,0.1455078125
494.1640,0.146484375
494.1820,0.1474609375
494.1840,0.1484375
494.2450,0.1494140625
494.2530,0.150390625
494.3120,0.1513671875
494.3300,0.15234375
494.4010,0.1533203125
494.4360,0.154296875
494.4440,0.1552734375
494.4460,0.15625
494.4520,0.1572265625
494.6100,0.158203125
494.6240,0.1591796875
494.6270,0.16015625
494.6630,0.1611328125
494.6800,0.162109375
494.7160,0.1630859375
494.7210,0.1640625
494.8240,0.1650390625
494.9000,0.166015625
494.9030,0.1669921875
494.9940,0.16796875
495.0360,0.1689453125
495.0380,0.169921875
495.0870,0.1708984375
495.1220,0.171875
495.1310,0.1728515625
495.1510,0.173828125
495.1870,0.1748046875
495.1960,0.17578125
495.2750,0.1767578125
495.3140,0.177734375
495.3520,0.1787109375
495.4860,0.1796875
495.5210,0.1806640625
495.5590,0.181640625
495.5820,0.1826171875
495.6300,0.18359375
495.7570,0.1845703125
495.8620,0.185546875
495.8790,0.1865234375
495.9040,0.1875
495.9060,0.1884765625
496.0580,0.189453125
496.0890,0.1904296875
496.1040,0.19140625
496.1100,0.1923828125
496.1240,0.193359375
496.1590,0.1943359375
496.1710,0.1953125
496.1890,0.1962890625
496.2170,0.197265625
496.2270,0.1982421875
496.2440,0.19921875
496.3880,0.2001953125
496.4090,0.201171875
496.4540,0.2021484375
496.4640,0.203125
496.4710,0.2041015625
496.5390,0.205078125
496.5790,0.2060546875
496.5940,0.20703125
496.6120,0.2080078125
496.7160,0.208984375
497.0120,0.2099609375
497.0340,0.2109375
497.1330,0.2119140625
497.1350,0.212890625
497.2150,0.2138671875
497.2480,0.21484375
497.2760,0.2158203125
497.6280,0.216796875
497.7460,0.2177734375
497.7660,0.21875
497.9490,0.2197265625
497.9790,0.220703125
498.3780,0.2216796875
498.5180,0.22265625
498.5380,0.2236328125
498.7660,0.224609375
498.8570,0.2255859375
498.8870,0.2265625
499.0670,0.2275390625
499.1690,0.228515625
499.2110,0.2294921875
499.2400,0.23046875
499.2480,0.2314453125
499.3600,0.232421875
499.3860,0.2333984375
499.4030,0.234375
499.4390,0.2353515625
499.4950,0.236328125
499.5110,0.2373046875
499.6450,0.23828125
499.7400,0.2392578125
499.8090,0.240234375
499.9310,0.2412109375
499.9670,0.2421875
499.9680,0.2431640625
500.0050,0.244140625
500.0110,0.2451171875
500.0170,0.24609375
500.0200,0.2470703125
500.1440,0.248046875
500.1630,0.2490234375
500.2180,0.25
500.2220,0.2509765625
500.2840,0.251953125
500.3010,0.2529296875
500.4700,0.25390625
500.4940,0.2548828125
500.5600,0.255859375
500.6840,0.2568359375
500.7960,0.2578125
500.8320,0.2587890625
500.8390,0.259765625
501.0360,0.2607421875
501.1530,0.26171875
501.1870,0.2626953125
501.2200,0.263671875
501.2420,0.2646484375
501.2880,0.265625
501.4760,0.2666015625
501.5340,0.267578125
501.5560,0.2685546875
501.9880,0.26953125
502.0240,0.2705078125
502.0410,0.271484375
502.1320,0.2724609375
502.1670,0.2734375
502.3700,0.2744140625
502.4480,0.275390625
502.5260,0.2763671875
502.6470,0.27734375
502.6810,0.2783203125
503.2100,0.279296875
503.3340,0.2802734375
503.5670,0.28125
503.7830,0.2822265625
503.8140,0.283203125
503.8650,0.2841796875
503.9120,0.28515625
504.0500,0.2861328125
504.0600,0.287109375
504.2190,0.2880859375
504.2550,0.2890625
504.2890,0.2900390625
504.3000,0.291015625
504.3640,0.2919921875
504.3830,0.29296875
504.4980,0.2939453125
504.5450,0.294921875
504.7090,0.2958984375
504.8510,0.296875
504.9070,0.2978515625
504.9590,0.298828125
504.9730,0.2998046875
505.1300,0.30078125
505.3300,0.3017578125
505.4440,0.302734375
505.5540,0.3037109375
506.0580,0.3046875
506.1520,0.3056640625
506.2820,0.306640625
506.6180,0.3076171875
506.6210,0.30859375
506.6570,0.310546875
506.7050,0.3115234375
506.7120,0.3125
506.7430,0.3134765625
506.7670,0.314453125
506.8290,0.3154296875
506.9840,0.31640625
506.9850,0.3173828125
507.0800,0.318359375
507.1320,0.3193359375
507.2840,0.3203125
507.3270,0.3212890625
507.3460,0.322265625
507.5680,0.3232421875
507.5780,0.32421875
507.6180,0.326171875
507.7270,0.3271484375
507.7460,0.328125
507.7700,0.3291015625
507.7880,0.330078125
507.9490,0.33203125
508.0110,0.3330078125
508.0500,0.333984375
508.0620,0.3349609375
508.0680,0.3359375
508.0690,0.3369140625
508.1010,0.337890625
508.1200,0.3388671875
508.1310,0.33984375
508.1840,0.3408203125
508.3510,0.341796875
508.3820,0.3427734375
508.4210,0.34375
508.4550,0.3447265625
508.4850,0.345703125
508.5030,0.3466796875
508.5420,0.34765625
508.5690,0.3486328125
508.6010,0.349609375
508.6020,0.3505859375
508.6310,0.3515625
508.6570,0.3525390625
508.6770,0.353515625
508.6790,0.3544921875
508.6960,0.35546875
508.7310,0.3564453125
508.7780,0.357421875
508.7830,0.3583984375
508.7840,0.359375
508.8080,0.3603515625
508.8690,0.361328125
508.8870,0.3623046875
508.9360,0.36328125
508.9450,0.3642578125
508.9750,0.365234375
509.0250,0.3662109375
509.0510,0.3671875
509.0540,0.3681640625
509.0740,0.369140625
509.1180,0.3701171875
509.1270,0.37109375
509.1430,0.3720703125
509.1560,0.373046875
509.2420,0.3740234375
509.2510,0.375
509.2640,0.3759765625
509.3050,0.376953125
509.3700,0.3779296875
509.5230,0.37890625
509.5430,0.3798828125
509.6100,0.380859375
509.6120,0.3818359375
509.6260,0.3828125
509.6970,0.3837890625
509.7390,0.384765625
509.7400,0.3857421875
509.7650,0.38671875
509.8000,0.3876953125
509.8080,0.388671875
509.9350,0.3896484375
509.9550,0.390625
509.9650,0.3916015625
509.9690,0.392578125
509.9730,0.3935546875
510.0290,0.39453125
510.0370,0.3955078125
510.1080,0.396484375
510.1520,0.3974609375
510.1530,0.3984375
510.1830,0.400390625
510.2020,0.4013671875
510.2220,0.40234375
510.2230,0.4033203125
510.2250,0.404296875
510.2710,0.4052734375
510.2740,0.40625
510.3190,0.4072265625
510.3490,0.408203125
510.3660,0.4091796875
510.3870,0.41015625
510.4160,0.4111328125
510.4250,0.412109375
510.4340,0.4130859375
510.4680,0.4140625
510.4690,0.4150390625
510.5050,0.416015625
510.5250,0.4169921875
510.5460,0.41796875
510.5710,0.4189453125
510.5780,0.419921875
510.6170,0.4208984375
510.6710,0.421875
510.6990,0.4228515625
510.7360,0.423828125
510.7820,0.4248046875
510.8270,0.42578125
510.8410,0.4267578125
510.8860,0.427734375
510.9620,0.4287109375
510.9680,0.4296875
510.9720,0.4306640625
511.0150,0.431640625
511.0310,0.4326171875
511.0440,0.43359375
511.1300,0.4345703125
511.1560,0.4365234375
511.1600,0.4375
511.1700,0.4384765625
511.2240,0.439453125
511.2530,0.4404296875
511.2880,0.44140625
511.3180,0.4423828125
511.3460,0.443359375
511.5000,0.4443359375
511.5160,0.4453125
511.5240,0.4462890625
511.5270,0.447265625
511.5620,0.4482421875
511.5670,0.44921875
511.5950,0.4501953125
511.5970,0.451171875
511.6310,0.4521484375
511.6510,0.453125
511.6600,0.4541015625
511.6720,0.455078125
511.7590,0.4560546875
511.7640,0.45703125
511.7690,0.4580078125
511.7700,0.458984375
511.7980,0.4599609375
511.8250,0.4609375
511.8330,0.4619140625
511.9460,0.462890625
512.0180,0.4638671875
512.0250,0.46484375
512.0410,0.4658203125
512.1170,0.466796875
512.1400,0.4677734375
512.1460,0.46875
512.2870,0.4697265625
512.3130,0.470703125
512.3200,0.4716796875
512.3770,0.47265625
512.3790,0.4736328125
512.3820,0.474609375
512.4050,0.4755859375
512.4930,0.4765625
512.5290,0.4775390625
512.5310,0.478515625
512.5380,0.4794921875
512.5560,0.48046875
512.5660,0.4814453125
512.5700,0.482421875
512.5990,0.4833984375
512.6890,0.484375
512.7200,0.4853515625
512.7380,0.486328125
512.7450,0.4873046875
512.7870,0.48828125
512.8430,0.4892578125
512.8480,0.490234375
512.8620,0.4912109375
512.8870,0.4921875
512.8930,0.4931640625
512.9500,0.494140625
512.9600,0.4951171875
512.9750,0.49609375
513.2560,0.4970703125
513.2670,0.498046875
