latency,cdf
465.0860,0.0009823182711198428
465.1090,0.0019646365422396855
465.1500,0.0029469548133595285
465.2680,0.003929273084479371
465.4830,0.004911591355599214
465.5090,0.005893909626719057
465.5110,0.0068762278978389
465.5580,0.007858546168958742
465.7220,0.008840864440078585
465.7900,0.009823182711198428
465.8490,0.010805500982318271
465.9170,0.011787819253438114
465.9620,0.012770137524557957
465.9690,0.0137524557956778
465.9700,0.014734774066797643
466.0020,0.015717092337917484
466.0490,0.01669941060903733
466.0720,0.01768172888015717
466.1020,0.018664047151277015
466.1310,0.019646365422396856
466.1470,0.0206286836935167
466.1580,0.021611001964636542
466.1880,0.022593320235756387
466.2110,0.023575638506876228
466.2450,0.02455795677799607
466.2500,0.025540275049115914
466.2720,0.026522593320235755
466.3070,0.0275049115913556
466.3120,0.02848722986247544
466.3190,0.029469548133595286
466.3250,0.030451866404715127
466.3290,0.03143418467583497
466.3470,0.03241650294695481
466.3530,0.03339882121807466
466.3860,0.0343811394891945
466.4020,0.03536345776031434
466.4550,0.036345776031434185
466.4620,0.03732809430255403
466.4770,0.03831041257367387
466.4870,0.03929273084479371
466.5020,0.04027504911591356
466.5040,0.0412573673870334
466.5240,0.04223968565815324
466.5370,0.043222003929273084
466.5820,0.04420432220039293
466.6130,0.04518664047151277
466.6210,0.04616895874263261
466.6910,0.047151277013752456
466.6920,0.0481335952848723
466.6990,0.04911591355599214
466.7170,0.05009823182711198
466.7250,0.05108055009823183
466.7280,0.05206286836935167
466.7470,0.05304518664047151
466.7660,0.054027504911591355
466.8230,0.0550098231827112
466.8260,0.055992141453831044
466.8650,0.05697445972495088
466.8680,0.05795677799607073
466.8750,0.05893909626719057
466.9830,0.05992141453831041
466.9860,0.060903732809430254
466.9980,0.0618860510805501
467.0250,0.06286836935166994
467.0410,0.06385068762278978
467.1520,0.06483300589390963
467.1710,0.06581532416502947
467.1730,0.06679764243614932
467.1840,0.06777996070726916
467.1860,0.068762278978389
467.1890,0.06974459724950884
467.1900,0.07072691552062868
467.2480,0.07170923379174853
467.2740,0.07269155206286837
467.2900,0.07367387033398821
467.2910,0.0756385068762279
467.3020,0.07662082514734773
467.3290,0.07760314341846758
467.3630,0.07858546168958742
467.3940,0.07956777996070727
467.4030,0.08055009823182711
467.4110,0.08153241650294696
467.4200,0.0825147347740668
467.4230,0.08349705304518663
467.4500,0.08447937131630648
467.4510,0.08546168958742632
467.4560,0.08644400785854617
467.4600,0.08742632612966601
467.4650,0.08840864440078586
467.4860,0.0893909626719057
467.5010,0.09037328094302555
467.5100,0.09135559921414538
467.5200,0.09233791748526522
467.5620,0.09332023575638507
467.6290,0.09430255402750491
467.6450,0.09528487229862476
467.6610,0.0962671905697446
467.6780,0.09724950884086445
467.6810,0.09823182711198428
467.6840,0.09921414538310412
467.6850,0.10019646365422397
467.7320,0.10117878192534381
467.7430,0.1031434184675835
467.7590,0.10412573673870335
467.7650,0.10510805500982318
467.7690,0.10609037328094302
467.7850,0.10707269155206287
467.8040,0.10805500982318271
467.8100,0.10903732809430255
467.8510,0.1100196463654224
467.8610,0.11100196463654224
467.8910,0.11198428290766209
467.8950,0.11296660117878192
467.9240,0.11394891944990176
467.9460,0.11493123772102161
467.9760,0.11591355599214145
467.9950,0.1168958742632613
467.9970,0.11787819253438114
468.0140,0.11886051080550099
468.0660,0.11984282907662082
468.1260,0.12082514734774066
468.1280,0.12180746561886051
468.1620,0.12278978388998035
468.1640,0.1237721021611002
468.1690,0.12475442043222004
468.1760,0.12573673870333987
468.1830,0.12671905697445973
468.2140,0.12770137524557956
468.2570,0.12868369351669942
468.2660,0.12966601178781925
468.2680,0.13064833005893908
468.2870,0.13163064833005894
468.2980,0.13261296660117877
468.3250,0.13359528487229863
468.3460,0.13457760314341846
468.3930,0.13555992141453832
468.4270,0.13654223968565815
468.4290,0.137524557956778
468.4390,0.13850687622789784
468.4490,0.13948919449901767
468.4770,0.14047151277013753
468.4950,0.14145383104125736
468.4960,0.14243614931237722
468.5160,0.14341846758349705
468.5240,0.1444007858546169
468.5260,0.14538310412573674
468.5430,0.14636542239685657
468.5500,0.14734774066797643
468.5590,0.14833005893909626
468.5710,0.14931237721021612
468.5860,0.15029469548133595
468.5960,0.1512770137524558
468.5990,0.15225933202357564
468.6230,0.15324165029469547
468.6280,0.15422396856581533
468.6400,0.15520628683693516
468.6490,0.15618860510805502
468.6550,0.15717092337917485
468.6640,0.1581532416502947
468.6720,0.15913555992141454
468.7120,0.16011787819253437
468.7300,0.16110019646365423
468.7660,0.16208251473477406
468.7680,0.16306483300589392
468.7850,0.1650294695481336
468.7900,0.16601178781925344
468.8120,0.16699410609037327
468.8250,0.16797642436149313
468.8330,0.16895874263261296
468.8410,0.16994106090373282
468.8470,0.17092337917485265
468.8480,0.1719056974459725
468.8630,0.17288801571709234
468.8680,0.17485265225933203
468.8910,0.17583497053045186
468.9550,0.17681728880157171
468.9750,0.17779960707269155
468.9860,0.1787819253438114
469.0430,0.17976424361493124
469.0490,0.1807465618860511
469.0740,0.18172888015717092
469.0990,0.18369351669941061
469.1080,0.18467583497053044
469.1290,0.1856581532416503
469.1510,0.18664047151277013
469.1540,0.18762278978389
469.1990,0.18860510805500982
469.2060,0.18958742632612965
